1.CodigoDeArticulo,Código del Departamento ,Código de Familia,2.CodigoDeCelda,3.StockB,4.StockA,5.Stock,6.ALM,7.stock,8.almacen,9.Familia,10.Subfamilia,11.Descripcion,12:Empresa,13.TipoCelda,14.Clasificacion
BAND_QUITADAS,COTY,MXF_RIM,ZONAA,0,00,0,00,66,00,MXF_RIM,ELEMENTOS,BANDEJAS QUE QUITAMOS DE ACT H2FY26,GALAN,PALPL,SP
BASE WALLUNIT _,FLORMAR,,VALL.PLAYA.01.01.01,0,00,0,00,1,00,,ELEMENTOS,BASE,GALAN,PALPL,SP
BASE_ATILA120_BLANCO,COTY,MXF_RIM,VALL.G.06.09.02,0,00,0,00,6,00,MXF_RIM,ELEMENTOS,BASE ATILA 1200 BLANCO ALCAMPO,GALAN,,SP
BASE_ATILA120_NEGRO,COTY,MXF_RIM,VALL.G.06.07.02,0,00,0,00,6,00,MXF_RIM,ELEMENTOS,BASE ATILA 1200 NEGRO ALCAMPO,GALAN,,SP
BASE_ATILA56_NEGRO,COTY,MXF_RIM,VALL.G.06.05.02,0,00,0,00,6,00,MXF_RIM,ELEMENTOS,BASE ATILA 560 NEGRO ALCAMPO,GALAN,,SP
BASE_ATILA98_BLANCO,COTY,MXF_RIM,VALL.G.06.04.03,0,00,0,00,14,00,MXF_RIM,ELEMENTOS,BASE ATILA 980 BLANCO ALCAMPO,GALAN,,SP
BASE_ATILA98_BLANCO,COTY,MXF_RIM,VALL.G.06.07.01,0,00,0,00,7,00,MXF_RIM,ELEMENTOS,BASE ATILA 980 BLANCO ALCAMPO,GALAN,,SP
BASE_ATILA98_BLANCO,COTY,MXF_RIM,VALL.G.06.03.03,0,00,0,00,13,00,MXF_RIM,ELEMENTOS,BASE ATILA 980 BLANCO ALCAMPO,GALAN,,SP
BASE_ATILA98_NEGRO,COTY,MXF_RIM,VALL.G.06.02.02,0,00,0,00,4,00,MXF_RIM,ELEMENTOS,BASE ATILA 980 NEGRO ALCAMPO,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.43.03,0,00,0,00,3,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.41.03,0,00,0,00,3,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.42.03,0,00,0,00,3,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.48.01,0,00,0,00,1,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.46.02,0,00,0,00,3,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.34.01,0,00,0,00,1,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.44.03,0,00,0,00,3,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.44.02,0,00,0,00,6,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.51.01,0,00,0,00,3,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.50.01,0,00,0,00,5,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.47.02,0,00,0,00,3,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.41.02,0,00,0,00,6,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVEMXF120,COTY,MAXFACTOR,VALL.G.07.45.01,0,00,0,00,3,00,MAXFACTOR,ELEMENTOS,BASE LIVE MAX FACTOR 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.07.46.01,0,00,0,00,4,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.07.35.01,0,00,0,00,3,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.07.33.01,0,00,0,00,3,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.07.40.01,0,00,0,00,6,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.03.42.01,0,00,0,00,1,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.07.34.01,0,00,0,00,1,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.07.28.01,0,00,0,00,6,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.07.26.01,0,00,0,00,1,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.07.54.01,0,00,0,00,4,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.07.30.01,0,00,0,00,3,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.07.55.01,0,00,0,00,3,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASELIVERIM120,COTY,RIMMEL,VALL.G.03.37.01,0,00,0,00,4,00,RIMMEL,ELEMENTOS,BASE LIVE RIMMEL 120 FY25,GALAN,,SP
BASESH1M,COTY,SALLY HANSEN,VALL.G.06.54.01,0,00,0,00,8,00,SALLY HANSEN,ELEMENTOS,BASE SALLY HANSEN 1M BB H2FY25,GALAN,,SP
BASESH1M,COTY,SALLY HANSEN,VALL.G.06.52.01,0,00,0,00,9,00,SALLY HANSEN,ELEMENTOS,BASE SALLY HANSEN 1M BB H2FY25,GALAN,,SP
BASESH1M,COTY,SALLY HANSEN,VALL.G.06.18.01,0,00,0,00,1,00,SALLY HANSEN,ELEMENTOS,BASE SALLY HANSEN 1M BB H2FY25,GALAN,,SP
BASESH1M,COTY,SALLY HANSEN,VALL.G.06.51.01,0,00,0,00,1,00,SALLY HANSEN,ELEMENTOS,BASE SALLY HANSEN 1M BB H2FY25,GALAN,,SP
BASESH1M,COTY,SALLY HANSEN,VALL.G.06.50.01,0,00,0,00,1,00,SALLY HANSEN,ELEMENTOS,BASE SALLY HANSEN 1M BB H2FY25,GALAN,,SP
BH4120_26,COTY,MAXFACTOR,VALL.G.07.34.03,0,00,0,00,8,00,MAXFACTOR,ELEMENTOS,BASE H4 120 H2FY26,GALAN,,SP
BH4120_26,COTY,MAXFACTOR,VALL.G.07.35.03,0,00,0,00,5,00,MAXFACTOR,ELEMENTOS,BASE H4 120 H2FY26,GALAN,,SP
BH4120_26,COTY,MAXFACTOR,VALL.G.04.07.01,0,00,0,00,1,00,MAXFACTOR,ELEMENTOS,BASE H4 120 H2FY26,GALAN,,SP
BH4120_26,COTY,MAXFACTOR,VALL.G.07.33.03,0,00,0,00,5,00,MAXFACTOR,ELEMENTOS,BASE H4 120 H2FY26,GALAN,,SP
BH4120_26,COTY,MAXFACTOR,VALL.G.04.18.01,0,00,0,00,1,00,MAXFACTOR,ELEMENTOS,BASE H4 120 H2FY26,GALAN,,SP
BJ0015,COTY,BOURJOIS,VALL.G.01.41.03,0,00,0,00,3,00,BOURJOIS,ELEMENTOS,BJ_BASE_FD 120CM,GALAN,,SP
BJ0015,COTY,BOURJOIS,VALL.G.01.42.03,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BJ_BASE_FD 120CM,GALAN,,SP
BJ0015,COTY,BOURJOIS,VALL.G.01.40.03,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BJ_BASE_FD 120CM,GALAN,,SP
BJ0015,COTY,BOURJOIS,VALL.G.01.43.03,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BJ_BASE_FD 120CM,GALAN,,SP
BJNEO.4,COTY,BOURJOIS,VALL.G.07.11.02,0,00,0,00,1,00,BOURJOIS,ELEMENTOS,NEO 270 H1FY25,GALAN,,SP
BJS_NEWGEN2MGONDOLA,COTY,BOURJOIS,VALL.PLAYA.01.01.01,0,00,0,00,5,00,BOURJOIS,MUEBLES,bjs new gen 2m H1FY25,GALAN,PALPL,SP
BJS_NewGenBase120,COTY,BOURJOIS,VALL.G.07.45.01,0,00,0,00,2,00,BOURJOIS,ELEMENTOS,BJS BB 120 base H2 FY24 WILLSON,GALAN,,SP
BJS_NEWGENBASE120,COTY,BOURJOIS,VALL.G.07.55.03,0,00,0,00,2,00,BOURJOIS,ELEMENTOS,BJS BB 120 base H2 FY24 WILLSON,GALAN,,SP
BJS_NEWGENBASE120,COTY,BOURJOIS,VALL.G.07.47.01,0,00,0,00,6,00,BOURJOIS,ELEMENTOS,BJS BB 120 base H2 FY24 WILLSON,GALAN,,SP
BJS_NEWGENBASE120,COTY,BOURJOIS,VALL.G.07.53.03,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BJS BB 120 base H2 FY24 WILLSON,GALAN,,SP
BJS_NEWGENBASE120,COTY,BOURJOIS,VALL.G.07.56.01,0,00,0,00,3,00,BOURJOIS,ELEMENTOS,BJS BB 120 base H2 FY24 WILLSON,GALAN,,SP
BJS_NEWGENBASE120,COTY,BOURJOIS,VALL.G.04.07.01,0,00,0,00,1,00,BOURJOIS,ELEMENTOS,BJS BB 120 base H2 FY24 WILLSON,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.06.39.02,0,00,0,00,3,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.06.37.02,0,00,0,00,6,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.06.32.02,0,00,0,00,3,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.06.43.01,0,00,0,00,3,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.06.39.01,0,00,0,00,1,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.04.07.01,0,00,0,00,1,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.06.31.02,0,00,0,00,3,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.06.38.02,0,00,0,00,3,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.03.32.02,0,00,0,00,3,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.04.18.01,0,00,0,00,1,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BMIBAR120_26,COTY,RIMMEL,VALL.G.03.31.02,0,00,0,00,2,00,RIMMEL,ELEMENTOS,BASE MIBAR 120 H2FY26,GALAN,,SP
BNEXTGEN120_26,COTY,BOURJOIS,VALL.G.02.03.02,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120 H2FY26,GALAN,,SP
BNEXTGEN120_26,COTY,BOURJOIS,VALL.G.01.04.02,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120 H2FY26,GALAN,,SP
BNEXTGEN120_26,COTY,BOURJOIS,VALL.G.01.01.02,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120 H2FY26,GALAN,,SP
BNEXTGEN120_26,COTY,BOURJOIS,VALL.G.01.37.01,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120 H2FY26,GALAN,,SP
BNEXTGEN120_26,COTY,BOURJOIS,VALL.G.02.04.02,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120 H2FY26,GALAN,,SP
BNEXTGEN120_26,COTY,BOURJOIS,VALL.G.01.03.02,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120 H2FY26,GALAN,,SP
BNEXTGEN120_26,COTY,BOURJOIS,VALL.G.01.02.02,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120 H2FY26,GALAN,,SP
BNEXTGEN120_26,COTY,BOURJOIS,VALL.G.01.36.01,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120 H2FY26,GALAN,,SP
BNEXTGEN120_26,COTY,BOURJOIS,VALL.G.02.02.02,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120 H2FY26,GALAN,,SP
BNEXTGEN120_26,COTY,BOURJOIS,VALL.G.01.35.01,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BASE NEXT GEN 120 H2FY26,GALAN,,SP
BOLSA BASURA,APPLE,,APPLE.05,0,00,0,00,12,00,,ELEMENTOS,BOLSA BASURA,GALAN,,SP
BOLSAS ZIP,APPLE,,APPLE.16,0,00,0,00,469,00,,ELEMENTOS,BOLSAS ZIP,GALAN,,SP
BOTES ALCOHOL,APPLE,,APPLE.05,0,00,0,00,5,00,,ELEMENTOS,BOTES ALCOHOL DESINFECTANTE,GALAN,,SP
BPLZESARV,APPLE,,AL.10,0,00,0,00,1,00,,ELEMENTOS,ABP1881308,GALAN,,SP
CABUÑASCRF4,COTY,MXF_RIM,VALL.G.07.01.01,0,00,0,00,5,00,MXF_RIM,ELEMENTOS,CABECERAS DE UÑAS PARA X 4 UNIDADES,GALAN,,SP
CAJA DEXTER,APPLE,,APPLE.18,0,00,0,00,5,00,,ELEMENTOS,CAJA DEXTER,GALAN,,SP
CAJAAPPLE,APPLE,,AL.09,0,00,0,00,40,00,,ELEMENTOS,CAJA APPLE NPI,GALAN,,SP
CAJAS CORREAS,APPLE,,APPLE.11,0,00,0,00,191,00,,ELEMENTOS,CAJAS CORREAS,GALAN,,SP
CAJAS_Tier360,APPLE,,X,0,00,0,00,2,00,,ELEMENTOS,CAJAS_Tier360,GALAN,,SP
CAJON _URGE 2024,MARKWINS,WET N WILD,VALL.G.05.06.01,0,00,0,00,2,00,WET N WILD,ELEMENTOS,WET N WILD CAJON 2024,GALAN,,SP
CAJON _URGE 2024,MARKWINS,WET N WILD,VALL.G.04.47.01,0,00,0,00,1,00,WET N WILD,ELEMENTOS,WET N WILD CAJON 2024,GALAN,,SP
CAMISETAS NEGRAS,APPLE,,APPLE.06,0,00,0,00,25,00,,ELEMENTOS,CAMISETAS NEGRAS,GALAN,,SP
CC12A-ESES,APPLE,APPLE,AL.11,0,00,0,00,3,00,APPLE,ELEMENTOS,MATERIAL 2D,GALAN,,SP
CC4A-ESES,APPLE,,AL.11,0,00,0,00,4,00,,ELEMENTOS,MATERIAL 2D,GALAN,,SP
CCS_FNACBIL_BTS,APPLE,,AL.01,0,00,0,00,1,00,,ELEMENTOS,2D CCS FNAC Bilbao 300725,GALAN,,SP
CCS_FTRIANGLE,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,GPF_FTRIANGLE,GALAN,,SP
CCS_KTUALI_BTS25,APPLE,,AL.01,0,00,0,00,1,00,,ELEMENTOS,KTUIN ALIC. BTS25,GALAN,,SP
CCS_MMALC7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,GPF85_AS3 MM ALICANTE,GALAN,,SP
CCS_MMFAN7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,GPF85_AS3 MM MALLORCA FAN,GALAN,,SP
CCS_MMLLE7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,GPF85_AS3 MM LLEIDA,GALAN,,SP
CCS_MMLLEIDA,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,GPF_AS MM LLEIDA,GALAN,,SP
CCS_MMTAR7,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,GPF85_AS3 MM TARRAGONA,GALAN,,SP
CCS_SPARE161025,APPLE,,AL.09,0,00,0,00,15,00,,ELEMENTOS,1076831,GALAN,,SP
CCSBCAST161025,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,1076399,GALAN,,SP
CCSBLAG161025,APPLE,,AL.09,0,00,0,00,1,00,,ELEMENTOS,1076400,GALAN,,SP
CCSECICORDOBA,APPLE,APPLE,X,0,00,0,00,1,00,APPLE,ELEMENTOS,CCSECICORDOBA,GALAN,,SP
CCSFNPARQUESUR,APPLE,APPLE,X,0,00,0,00,1,00,APPLE,ELEMENTOS,CCSFNPARQUESUR,GALAN,,SP
CCSMMCASTELLO,APPLE,APPLE,X,0,00,0,00,1,00,APPLE,ELEMENTOS,CCSMMCASTELLO,GALAN,,SP
CCSMMLANZA,APPLE,APPLE,X,0,00,0,00,1,00,APPLE,ELEMENTOS,CCSMMLANZA,GALAN,,SP
CCSMMROQUETAS,APPLE,APPLE,X,0,00,0,00,1,00,APPLE,ELEMENTOS,CCSMMROQUETAS,GALAN,,SP
CCSMMVAGUADA,APPLE,APPLE,X,0,00,0,00,1,00,APPLE,ELEMENTOS,CCSMMVAGUADA,GALAN,,SP
CCSMMVAQUA,APPLE,APPLE,X,0,00,0,00,1,00,APPLE,ELEMENTOS,CCSMMVAQUA,GALAN,,SP
CCSMMVELEZ,APPLE,APPLE,X,0,00,0,00,1,00,APPLE,ELEMENTOS,CCSMMVELEZ,GALAN,,SP
CH_AWRKEY_B,APPLE,,APPLE.09,0,00,0,00,10,00,,ELEMENTOS,Hex Key,GALAN,,SP
CH00013,APPLE,,AL.09,0,00,0,00,110,00,,ELEMENTOS,Adhesive fot Top Hat Combo Cable,GALAN,,SP
CH00013,APPLE,,AL.10,0,00,0,00,159,00,,ELEMENTOS,Adhesive fot Top Hat Combo Cable,GALAN,,SP
CH00013,APPLE,,APPLE.04,0,00,0,00,255,00,,ELEMENTOS,Adhesive fot Top Hat Combo Cable,GALAN,,SP
CH0002,APPLE,,APPLE.17,0,00,0,00,7,00,,ELEMENTOS,ACRYLIC A5 SIGN HOLDER - LANDSCAPE,GALAN,,SP
CH0004,APPLE,,APPLE.17,0,00,0,00,3,00,,ELEMENTOS,ACRYLIC A5 SIGN HOLDER - PORTRAIT ANGLED,GALAN,,SP
CH0011,APPLE,,APPLE.09,0,00,0,00,22,00,,ELEMENTOS,Adhesive for A4 Angled Acrylic/Digital Signage,GALAN,,SP
CH0AC15,APPLE,,APPLE.17,0,00,0,00,1,00,,ELEMENTOS,ACRYLIC A5 SIGN HOLDER- LANDSCAPE ANGLED,GALAN,,SP
CH0AC16,APPLE,,APPLE.15,0,00,0,00,6,00,,ELEMENTOS,Adhesive for Common Acrylics,GALAN,,SP
CH0AC16,APPLE,,APPLE.04,0,00,0,00,30,00,,ELEMENTOS,Adhesive for Common Acrylics,GALAN,,SP
CH0AC16-ADH,APPLE,,AL.09,0,00,0,00,190,00,,ELEMENTOS,Adhesive for Common Acrylics,GALAN,,SP
CH0AC16-ADH,APPLE,,AL.08,0,00,0,00,3,00,,ELEMENTOS,Adhesive for Common Acrylics,GALAN,,SP
CH0AC16-ADH,APPLE,,APPLE.15,0,00,0,00,529,00,,ELEMENTOS,Adhesive for Common Acrylics,GALAN,,SP
CH0AC16-ADH,APPLE,,APPLE.04,0,00,0,00,851,00,,ELEMENTOS,Adhesive for Common Acrylics,GALAN,,SP
CHAPAS SIG,APPLE,,APPLE.06,0,00,0,00,8,00,,ELEMENTOS,CHAPAS SIG,GALAN,,SP
CHOAC16-ADH,APPLE,,X,0,00,0,00,102,00,,ELEMENTOS,Adhesive for Common Acrylics (1 -pk),GALAN,,SP
CHOAC16-ADH,APPLE,,AL.09,0,00,0,00,315,00,,ELEMENTOS,Adhesive for Common Acrylics (1 -pk),GALAN,,SP
CHOAC16-ADH-5,APPLE,,X,0,00,0,00,139,00,,ELEMENTOS,Adh Acrylics (5-pk),GALAN,,SP
CINTA CARROCERO,APPLE,,APPLE.05,0,00,0,00,23,00,,ELEMENTOS,CINTA CARROCERO,GALAN,,SP
CINTA MONTAJE UHU,APPLE,,APPLE.05,0,00,0,00,6,00,,ELEMENTOS,CINTA MONTAJE UHU,GALAN,,SP
CONVKIT 23,MARKWINS,PHYSICIANS FORM,VALL.G.06.12.01,0,00,0,00,2,00,PHYSICIANS FORM,ELEMENTOS,KITS CONVERSION WET FY23,GALAN,,SP
CONVKIT 24,MARKWINS,PHYSICIANS FORM,VALL.G.06.12.01,0,00,0,00,2,00,PHYSICIANS FORM,ELEMENTOS,KITS CONVERSION WET FY24,GALAN,,SP
COTY0020,COTY,RIMMEL,VALL.G.02.36.01,0,00,0,00,1,00,RIMMEL,MUEBLES,PDTE_MUEBLE_ATILA DOLBE CARA MIXTO 0.58 SIN LUZ,GALAN,,SP
COTY0020,COTY,RIMMEL,GF.VALLG,0,00,0,00,11,00,RIMMEL,MUEBLES,PDTE_MUEBLE_ATILA DOLBE CARA MIXTO 0.58 SIN LUZ,GALAN,,SP
COTY0031,COTY,MAXFACTOR,VALL.G.04.52.01,0,00,0,00,2,00,MAXFACTOR,MUEBLES,MXF_MUEBLE_ATILA 058 SIN LUZ,GALAN,,SP
COTY0031.1,COTY,MAXFACTOR,TALLER,0,00,0,00,1,00,MAXFACTOR,MUEBLES,MXF_MUEBLE_ATILA 0.58 SIN LUZ DEV,GALAN,PALPL,SP
COTY0031_DEV,COTY,MAXFACTOR,VALL.G.03.09.01,0,00,0,00,3,00,MAXFACTOR,MUEBLES,RECOGIDA DE 7 ATILA FOOD,GALAN,,SP
COTY0031_DEV,COTY,MAXFACTOR,VALL.G.03.15.01,0,00,0,00,4,00,MAXFACTOR,MUEBLES,RECOGIDA DE 7 ATILA FOOD,GALAN,,SP
COTY0031DEV,COTY,MAXFACTOR,VALL.G.04.08.01,0,00,0,00,1,00,MAXFACTOR,MUEBLES,MXF_MUEBLE_ATILA 0.58 SIN LUZ DEV,GALAN,,SP
COTY0031-I,COTY,MAXFACTOR,VALL.G.02.35.01,0,00,0,00,1,00,MAXFACTOR,MUEBLES,ATILA MXF NEGRO_SIN LUZ_ 56,GALAN,,SP
COTY0043,COTY,RIMMEL,VALL.G.05.33.02,0,00,0,00,26,00,RIMMEL,ELEMENTOS,KIT_CABECERA UÑAS FOOD_MAYO 2022,GALAN,,SP
COTY0043,COTY,RIMMEL,VALL.G.07.16.02,0,00,0,00,30,00,RIMMEL,ELEMENTOS,KIT_CABECERA UÑAS FOOD_MAYO 2022,GALAN,,SP
COTY0043,COTY,RIMMEL,VALL.G.05.33.01,0,00,0,00,4,00,RIMMEL,ELEMENTOS,KIT_CABECERA UÑAS FOOD_MAYO 2022,GALAN,,SP
COTY0043,COTY,RIMMEL,VALL.G.06.06.03,0,00,0,00,18,00,RIMMEL,ELEMENTOS,KIT_CABECERA UÑAS FOOD_MAYO 2022,GALAN,,SP
COTY0046,COTY,RIMMEL ,VALL.G.04.25.01,0,00,0,00,3,00,RIMMEL ,MUEBLES,RIM_MUEBLE_BLISTER,GALAN,,SP
COTY0046,COTY,RIMMEL ,VALL.G.04.15.01,0,00,0,00,1,00,RIMMEL ,MUEBLES,RIM_MUEBLE_BLISTER,GALAN,,SP
COTY0046,COTY,RIMMEL ,VALL.G.04.27.01,0,00,0,00,3,00,RIMMEL ,MUEBLES,RIM_MUEBLE_BLISTER,GALAN,,SP
COTY0046,COTY,RIMMEL ,VALL.G.03.04.01,0,00,0,00,2,00,RIMMEL ,MUEBLES,RIM_MUEBLE_BLISTER,GALAN,,SP
COTY0046,COTY,RIMMEL ,VALL.G.04.26.01,0,00,0,00,3,00,RIMMEL ,MUEBLES,RIM_MUEBLE_BLISTER,GALAN,,SP
COTY0046,COTY,RIMMEL ,VALL.G.04.10.01,0,00,0,00,3,00,RIMMEL ,MUEBLES,RIM_MUEBLE_BLISTER,GALAN,,SP
COTY0046DEV,COTY,RIMMEL,VALL.G.03.32.01,0,00,0,00,2,00,RIMMEL,MUEBLES,RIM_MUEBLE_BLISTER,GALAN,,SP
COTY0046DEV,COTY,RIMMEL,VALL.G.03.31.01,0,00,0,00,2,00,RIMMEL,MUEBLES,RIM_MUEBLE_BLISTER,GALAN,,SP
COTY0047,COTY,RIMMEL,VALL.G.05.24.01,0,00,0,00,1,00,RIMMEL,MUEBLES,PDTE_MUEBLE_ATILA 40 CFR,GALAN,,SP
COTY0091,COTY,,VALL.G.05.22.02,0,00,0,00,31,00,,ELEMENTOS,FOOD_GANCHOS BLANCOS DOBLE L 242 MM,GALAN,,SP
COTY0092,COTY,,VALL.G.05.22.02,0,00,0,00,80,00,,ELEMENTOS,FOOD_PORTA ETIQUETA 65X40 MM,GALAN,,SP
COTY0101,COTY,RIMM/MXF,TAULA2,0,00,0,00,1,00,RIMM/MXF,ELEMENTOS,RIM/MXF_VISUAL_LOGO MIXTO CANARIAS (FOOD),GALAN,,SP
COTY0103,COTY,MAXFACTOR,VALL.G.05.29.03,0,00,0,00,7,00,MAXFACTOR,ELEMENTOS,MXF_TESTERS_ATILA 98/120 (FOOD),GALAN,,SP
COTY0107,COTY,RIMMEL ,TAULA2,0,00,0,00,2,00,RIMMEL ,ELEMENTOS,RIM_TESTERS_1 CAJA TESTER VARIOS ATILA (FOOD),GALAN,,SP
COTY0122,COTY,BOURJOIS,VALL.G.03.35.03,0,00,0,00,3,00,BOURJOIS,ELEMENTOS,BJ BASE NEXT GEN 120CM FY23,GALAN,,SP
COTY0122,COTY,BOURJOIS,VALL.G.03.36.03,0,00,0,00,4,00,BOURJOIS,ELEMENTOS,BJ BASE NEXT GEN 120CM FY23,GALAN,,SP
COTY0123,COTY,BOURJOIS,VALL.PLAYA.01.01.01,0,00,0,00,3,00,BOURJOIS,MUEBLES,BJ MUEBLE NEXT GEN GONDOLA 2MFY23,GALAN,PALPL,SP
COTY0126,COTY,RIMMEL,VALL.G.04.06.01,0,00,0,00,1,00,RIMMEL,MUEBLES,RIM_MUEBLE_ATILA RIMMEL 120 CON LUZ FOOD,GALAN,,SP
COTY0127,COTY,RIMMEL,VALL.G.03.10.02,0,00,0,00,3,00,RIMMEL,MUEBLES,MUEBLE ATILA BLISTER 560- RIMMEL,GALAN,,SP
